ID,Funcionario_ID,Skill_ID,Nome_Skill,Nivel_Competencia,Gap_Critico,Performance_Trilha_Estrategica,Data_Avaliacao
73348,1750,870,React,9.57,False,8.43,2024-06-16
73349,1750,214,React,9.59,False,8.52,2023-01-31
73350,1750,864,React,4.18,False,7.81,2023-06-14
73351,1750,818,React,4.68,True,4.85,2024-08-05
73352,1750,44,React,5.08,True,7.2,2024-01-25
73353,1750,896,React,3.85,False,5.81,2023-02-07
73354,1750,204,React,8.22,False,4.66,2024-07-03
73355,1750,937,React,9.45,False,5.99,2024-10-10
73356,1750,616,JavaScript,3.28,False,9.85,2022-12-29
73357,1750,476,Power BI,4.97,True,9.43,2023-12-15
73358,1750,362,Product Management,5.73,False,7.76,2024-12-30
73359,1750,353,Tableau,5.07,False,8.67,2024-10-30
73360,1750,254,Tableau,5.36,True,7.24,2023-01-24
73361,1750,201,Tableau,4.02,False,8.95,2024-09-28
73362,1750,528,Tableau,7.53,False,7.38,2024-06-03
73363,1750,812,Tableau,4.89,False,5.94,2023-05-03
73364,1750,883,Comunicação,8.07,False,7.39,2023-10-04
73365,1750,686,Machine Learning,6.62,False,8.7,2023-09-02
73366,1750,605,Machine Learning,8.98,False,8.94,2024-08-19
73367,1750,58,Machine Learning,8.93,False,7.34,2024-05-03
73368,1750,864,Machine Learning,9.19,False,6.88,2023-11-12
73369,1750,276,Machine Learning,9.47,False,4.68,2024-05-06
73370,1750,741,Machine Learning,4.69,False,6.35,2024-10-12
73371,1750,363,Machine Learning,6.48,False,6.02,2023-02-27
73372,1750,90,Machine Learning,3.24,False,7.54,2022-12-20
73373,1750,895,Marketing Digital,3.52,False,8.93,2024-05-25
73374,1750,989,Marketing Digital,4.4,False,8.66,2023-10-24
73375,1750,85,Marketing Digital,7.05,False,4.62,2024-06-01
73376,1750,80,Marketing Digital,3.36,False,5.08,2024-03-08
73377,1750,66,Marketing Digital,3.93,False,7.49,2023-02-09
73378,1750,527,Azure,3.86,False,7.06,2023-12-17
73379,1750,586,Azure,6.81,True,9.35,2024-07-16
73380,1750,288,Azure,3.62,False,4.09,2022-12-26
73381,1751,353,Excel Avançado,9.53,False,8.16,2023-07-01
73382,1751,474,Excel Avançado,9.62,False,4.28,2024-07-28
73383,1751,898,Excel Avançado,3.2,False,6.23,2024-04-16
73384,1751,282,Excel Avançado,7.35,False,8.42,2023-11-13
73385,1751,783,Tableau,3.52,False,9.79,2024-04-06
73386,1751,276,Tableau,9.43,False,4.78,2024-09-08
73387,1751,680,Tableau,9.67,False,5.79,2023-07-26
73388,1751,654,Tableau,7.61,False,6.89,2024-03-02
73389,1751,822,Tableau,9.81,False,6.3,2022-08-20
73390,1751,204,Tableau,3.29,False,4.76,2024-04-29
73391,1751,141,Tableau,5.1,True,5.04,2024-12-27
73392,1751,130,Tableau,8.97,False,9.25,2024-09-21
73393,1751,825,Tableau,6.72,False,9.11,2023-01-02
73394,1751,791,DevOps,8.53,False,5.33,2023-02-24
73395,1752,596,Data Analytics,5.94,True,4.22,2024-05-09
73396,1752,915,Data Analytics,3.34,False,4.5,2024-07-06
73397,1752,595,Data Analytics,6.09,False,8.8,2024-12-07
73398,1752,978,Data Analytics,4.07,False,7.84,2024-08-29
73399,1752,189,Data Analytics,7.05,False,9.78,2024-08-02
73400,1752,912,Data Analytics,9.04,False,5.44,2024-09-10
73401,1752,248,Data Analytics,7.89,False,8.21,2024-11-15
73402,1752,254,Data Analytics,9.3,False,9.47,2024-07-26
73403,1752,126,Data Analytics,6.18,False,6.26,2024-12-13
73404,1752,696,Data Analytics,3.24,False,6.07,2024-07-13
73405,1752,479,Data Analytics,5.71,False,5.27,2024-05-07
73406,1752,850,Data Analytics,9.36,True,7.12,2024-10-31
73407,1752,757,Python,4.57,False,9.21,2024-10-26
73408,1752,561,Python,9.18,False,5.31,2024-10-12
73409,1752,238,Agile,5.67,False,4.16,2024-08-09
73410,1752,760,Agile,8.3,False,4.65,2024-08-20
73411,1752,624,Agile,7.33,False,4.44,2024-09-30
73412,1752,113,Agile,3.01,False,9.82,2024-11-18
73413,1752,736,Vue.js,4.41,False,6.97,2024-08-16
73414,1752,931,Vue.js,7.51,False,6.84,2024-12-22
73415,1752,131,Vue.js,9.95,False,5.6,2024-05-25
73416,1752,328,Vue.js,8.75,False,6.83,2024-12-28
73417,1752,751,Vue.js,5.53,False,9.1,2024-12-04
73418,1752,932,Gestão de Projetos,4.34,False,7.97,2024-10-01
73419,1752,157,Gestão de Projetos,7.84,False,9.81,2024-10-14
73420,1752,876,Gestão de Projetos,3.83,False,4.28,2024-07-01
73421,1752,871,Marketing Digital,6.02,False,5.73,2024-07-04
73422,1752,91,Marketing Digital,4.24,False,7.58,2024-08-26
73423,1752,344,Marketing Digital,7.9,False,7.62,2024-12-19
73424,1752,207,Marketing Digital,7.52,False,8.45,2024-08-24
73425,1752,44,Marketing Digital,3.48,False,6.7,2024-07-26
73426,1752,568,Comunicação,9.21,True,5.71,2024-07-26
73427,1752,885,Comunicação,5.56,False,5.37,2024-04-26
73428,1752,91,Comunicação,3.48,False,6.56,2024-09-09
73429,1752,981,Comunicação,4.63,False,8.48,2024-07-26
73430,1752,23,Comunicação,8.53,False,6.77,2024-06-11
73431,1752,154,Comunicação,3.58,True,4.83,2024-07-30
73432,1752,637,Comunicação,4.19,False,8.06,2024-07-01
73433,1752,958,Comunicação,3.36,False,6.98,2024-09-14
73434,1752,967,Comunicação,7.88,False,9.64,2024-07-18
73435,1752,279,Liderança,8.12,False,8.2,2024-04-06
73436,1752,326,Liderança,7.78,False,8.76,2024-06-02
73437,1752,198,Liderança,3.61,True,5.85,2024-09-12
73438,1752,105,Liderança,6.58,False,9.08,2024-08-16
73439,1752,501,Liderança,5.87,False,7.56,2024-12-31
73440,1752,818,Liderança,7.24,False,9.09,2024-10-16
73441,1752,784,Liderança,6.78,False,7.21,2024-07-30
73442,1752,119,Liderança,6.29,False,8.45,2024-12-08
73443,1752,340,Liderança,3.78,False,8.64,2024-11-04
73444,1753,908,React,8.09,False,4.27,2024-12-22
73445,1753,804,React,4.41,False,8.51,2024-01-23
73446,1753,314,Data Analytics,7.33,False,9.8,2024-12-26
73447,1753,860,Data Analytics,3.98,False,7.9,2024-07-11
73448,1753,681,Data Analytics,4.61,True,5.24,2024-08-07
73449,1753,480,Data Analytics,5.43,False,8.57,2024-09-14
73450,1753,440,Data Analytics,5.09,False,8.63,2024-02-05
73451,1753,300,Data Analytics,9.9,False,4.16,2024-12-24
73452,1753,723,Tableau,6.58,False,4.99,2024-07-24
73453,1753,232,Tableau,6.77,False,8.91,2024-09-05
73454,1753,420,Tableau,7.87,False,5.6,2024-12-05
73455,1753,94,Tableau,6.82,False,4.42,2024-07-15
73456,1753,301,Tableau,7.86,False,9.72,2024-10-26
73457,1753,490,Tableau,4.85,False,5.89,2024-10-29
73458,1753,658,Tableau,8.38,True,7.72,2024-10-30
73459,1753,776,Tableau,8.68,False,9.63,2024-05-26
73460,1753,217,Tableau,6.3,False,8.39,2024-02-20
73461,1753,181,Tableau,5.72,False,9.58,2024-10-17
73462,1753,484,Marketing Digital,3.59,True,8.09,2024-01-25
73463,1753,77,Marketing Digital,7.32,False,7.41,2024-11-06
73464,1753,936,Marketing Digital,8.27,False,6.09,2024-11-24
73465,1753,684,Marketing Digital,4.3,False,9.68,2024-02-22
73466,1753,57,Marketing Digital,6.73,True,7.04,2024-10-23
73467,1753,5,Marketing Digital,7.54,False,5.49,2024-09-12
73468,1753,785,Marketing Digital,4.48,False,5.89,2024-04-28
73469,1753,321,Marketing Digital,8.89,False,5.62,2024-08-10
73470,1753,636,Marketing Digital,3.23,True,8.99,2024-08-29
73471,1753,952,Marketing Digital,9.82,False,4.43,2024-12-13
73472,1753,920,Marketing Digital,4.12,False,4.2,2024-06-24
73473,1753,437,Machine Learning,4.96,False,8.72,2024-02-11
73474,1753,336,Machine Learning,8.0,False,6.51,2024-06-24
73475,1753,960,Machine Learning,4.24,True,6.23,2024-10-14
73476,1753,279,Machine Learning,9.87,False,7.41,2024-03-12
73477,1753,926,Machine Learning,8.55,False,6.19,2024-04-17
73478,1753,27,Machine Learning,4.03,False,9.83,2024-08-17
73479,1753,764,Machine Learning,7.67,False,8.12,2024-01-24
73480,1753,66,Machine Learning,7.47,True,4.69,2024-03-11
73481,1753,292,Machine Learning,7.02,False,9.32,2024-11-19
73482,1753,222,Agile,3.86,False,5.55,2024-04-02
73483,1753,559,Agile,7.24,False,4.11,2024-05-30
73484,1753,995,Azure,3.18,True,5.64,2024-09-10
73485,1753,256,Azure,7.44,False,7.67,2024-08-12
73486,1753,44,Azure,3.56,False,5.23,2024-05-11
73487,1753,469,Azure,5.97,False,6.67,2024-12-17
73488,1753,867,Azure,4.8,True,9.7,2024-08-16
73489,1753,380,Azure,8.57,False,4.01,2024-01-21
73490,1753,896,Azure,6.86,False,4.03,2024-08-06
73491,1753,114,Azure,4.94,False,7.91,2024-07-14
73492,1753,994,Azure,5.45,False,4.59,2024-12-20
73493,1753,75,Azure,6.24,False,4.62,2024-12-19
73494,1753,967,Azure,6.92,False,9.45,2024-08-22
73495,1753,1,Azure,9.0,False,5.73,2024-10-11
73496,1753,204,Angular,6.99,False,4.82,2024-12-25
73497,1753,406,Angular,7.78,False,9.35,2024-10-20
73498,1753,921,Angular,6.21,False,9.03,2024-05-12
73499,1753,435,Angular,9.09,True,6.74,2024-03-19
73500,1753,177,Angular,6.76,True,7.7,2024-12-12
73501,1753,595,Angular,8.4,False,9.69,2024-10-11
73502,1753,493,Angular,8.59,True,9.3,2024-06-06
73503,1753,314,Angular,3.3,False,9.42,2024-04-28
73504,1753,648,Java,7.26,False,7.84,2024-09-08
73505,1753,991,Java,5.96,False,9.03,2024-03-26
73506,1753,881,SEO,4.88,False,5.02,2024-08-18
73507,1753,856,SEO,7.87,False,5.97,2024-01-28
73508,1753,375,SEO,7.8,False,9.26,2024-02-23
73509,1753,226,SEO,7.25,False,7.4,2024-08-04
73510,1753,214,SEO,7.79,False,9.75,2024-02-16
73511,1753,533,SEO,6.71,False,9.23,2024-12-28
73512,1753,72,SEO,5.2,False,5.88,2024-04-22
73513,1753,443,SEO,6.01,True,8.14,2024-09-28
73514,1753,719,SEO,3.02,False,4.86,2024-02-19
73515,1753,752,SEO,7.3,True,4.38,2024-08-09
73516,1754,11,C#,3.65,False,9.06,2023-12-19
73517,1754,556,C#,3.78,False,9.17,2024-08-04
73518,1754,893,C#,3.19,True,9.59,2023-12-10
73519,1754,85,C#,5.02,False,7.32,2024-10-20
73520,1754,489,C#,3.43,False,6.86,2024-09-20
73521,1754,606,C#,6.92,False,4.88,2024-04-04
73522,1754,316,C#,6.31,False,9.6,2023-12-06
73523,1754,259,C#,4.01,False,6.5,2024-09-07
73524,1754,444,C#,8.03,False,6.83,2024-05-07
73525,1754,444,C#,8.28,False,4.15,2024-12-23
73526,1754,188,Angular,4.3,True,7.49,2023-12-30
73527,1754,205,Angular,4.69,False,7.33,2023-12-11
73528,1754,780,Angular,5.21,False,9.32,2024-04-23
73529,1754,586,Angular,7.58,False,9.17,2024-11-14
73530,1754,569,Angular,8.91,True,6.02,2024-07-31
73531,1754,503,Scrum,8.45,False,7.72,2024-12-13
73532,1754,176,Scrum,6.48,False,7.63,2024-12-28
73533,1754,914,Scrum,6.22,False,6.79,2024-11-05
73534,1754,840,Scrum,3.26,True,5.69,2024-05-04
73535,1754,443,Scrum,6.75,False,5.04,2024-05-01
73536,1754,388,Scrum,9.35,False,7.75,2024-03-05
73537,1754,100,Scrum,6.12,False,5.7,2024-04-25
73538,1754,976,Scrum,4.9,False,9.63,2024-01-18
73539,1754,794,Scrum,5.16,False,8.93,2024-05-01
73540,1754,85,Scrum,7.27,False,9.03,2024-09-09
73541,1754,876,Scrum,7.76,False,6.03,2024-01-27
73542,1754,388,Scrum,9.57,False,8.53,2024-09-09
73543,1754,582,Machine Learning,5.47,False,9.08,2024-03-05
73544,1754,540,Machine Learning,3.03,False,5.63,2024-06-21
73545,1754,656,Machine Learning,5.03,False,8.65,2024-04-25
73546,1754,608,Machine Learning,4.01,False,9.93,2024-03-19
73547,1754,146,Machine Learning,6.1,True,7.56,2024-03-23
73548,1754,919,Machine Learning,4.09,False,9.6,2024-01-22
73549,1754,806,Machine Learning,3.17,False,9.43,2024-12-10
73550,1754,242,Vendas,7.77,False,7.91,2024-12-04
73551,1754,3,Vendas,9.04,False,6.3,2024-11-04
73552,1754,26,Vendas,3.36,True,6.71,2024-04-18
73553,1754,267,Vendas,7.04,False,8.02,2024-05-13
73554,1754,718,Vendas,5.17,False,5.51,2024-07-17
73555,1754,515,Vendas,8.62,False,8.07,2024-10-31
73556,1754,97,Vendas,3.64,False,7.38,2024-05-23
73557,1754,311,Vendas,4.88,False,9.47,2024-09-06
73558,1754,87,Vendas,7.15,False,7.44,2024-11-28
73559,1755,456,Design,3.61,False,9.29,2023-12-28
73560,1755,568,Design,9.3,True,9.74,2023-11-26
73561,1755,36,Design,6.26,False,9.33,2024-03-14
73562,1755,253,Design,4.15,False,6.88,2024-05-22
73563,1755,737,Design,7.0,False,4.45,2024-06-26
73564,1755,25,Design,9.02,False,4.94,2022-12-11
73565,1755,839,Design,8.08,False,6.53,2024-02-05
73566,1755,290,Design,9.23,False,9.98,2024-12-08
73567,1755,352,Design,5.95,False,5.22,2024-11-06
73568,1755,810,Design,3.73,False,4.48,2022-07-08
73569,1755,849,Agile,9.21,False,7.55,2023-01-31
73570,1755,713,Agile,7.47,False,7.72,2024-04-29
73571,1755,412,Agile,3.1,False,9.04,2024-03-03
73572,1755,299,Agile,9.95,False,6.03,2023-03-19
73573,1755,420,Agile,9.96,False,4.89,2022-10-03
73574,1755,621,Agile,9.94,False,8.28,2022-07-18
73575,1755,540,Agile,9.25,False,8.88,2023-06-01
73576,1755,890,Agile,3.61,False,6.03,2022-02-26
73577,1755,69,Agile,4.18,False,6.38,2023-06-16
73578,1755,426,Agile,8.13,True,4.18,2023-10-10
73579,1755,645,C#,9.38,False,9.91,2024-09-23
73580,1755,243,C#,8.88,False,9.94,2024-06-20
73581,1755,995,C#,5.99,False,8.16,2022-10-14
73582,1755,490,C#,3.8,False,9.65,2024-02-29
73583,1755,941,Git,3.78,False,6.17,2023-01-21
73584,1755,432,Git,6.88,False,5.76,2022-05-19
73585,1755,255,Git,9.77,False,9.84,2023-04-04
73586,1755,59,Git,8.14,True,9.84,2022-05-10
73587,1755,738,Git,4.19,False,8.34,2023-07-29
73588,1755,872,Git,8.63,False,9.4,2024-05-23
73589,1755,411,Git,9.52,False,6.51,2022-07-02
73590,1755,951,Git,5.74,False,5.87,2022-02-17
73591,1755,659,Git,3.47,False,5.72,2023-05-24
73592,1755,431,Git,6.31,True,4.35,2023-02-16
73593,1755,180,Git,4.51,False,5.35,2022-10-03
73594,1755,844,Git,9.44,True,7.49,2024-11-21
73595,1755,468,Excel Avançado,7.02,False,8.53,2024-03-22
73596,1755,552,Vendas,7.04,False,9.67,2022-11-04
73597,1755,137,Angular,9.43,False,5.48,2023-08-08
73598,1755,463,Angular,8.55,False,9.13,2022-03-29
73599,1755,752,Angular,4.75,False,6.89,2022-04-28
73600,1755,853,Angular,6.1,False,7.89,2022-01-06
73601,1755,940,Angular,3.27,False,4.66,2022-05-18
73602,1755,433,Angular,9.36,False,9.54,2022-09-06
73603,1756,648,DevOps,8.3,True,6.64,2023-02-25
73604,1756,756,DevOps,9.51,False,5.74,2023-11-08
73605,1756,289,DevOps,5.45,False,6.76,2024-08-22
73606,1756,196,DevOps,4.25,False,4.18,2023-10-26
73607,1756,919,DevOps,5.28,False,9.79,2022-04-25
73608,1756,121,DevOps,6.91,False,5.65,2024-06-28
73609,1756,164,DevOps,3.3,False,5.67,2024-12-13
73610,1756,10,DevOps,6.61,False,4.24,2024-10-24
73611,1756,969,DevOps,8.51,False,4.29,2024-12-15
73612,1756,101,DevOps,6.97,False,7.85,2024-01-16
73613,1756,697,DevOps,7.43,False,6.29,2023-02-01
73614,1756,128,DevOps,3.81,False,7.63,2023-03-11
73615,1756,536,Azure,7.22,True,6.87,2023-11-17
73616,1756,948,Azure,8.65,False,9.4,2022-02-13
73617,1756,215,Azure,7.5,False,4.17,2022-03-25
73618,1756,175,Azure,3.12,False,6.96,2024-02-25
73619,1756,782,Azure,7.28,False,8.7,2024-12-12
73620,1756,128,Azure,9.22,False,7.96,2024-11-29
73621,1756,67,Azure,7.29,True,8.61,2023-06-06
73622,1756,337,Azure,8.55,True,5.86,2023-12-06
73623,1756,71,Azure,3.83,False,4.38,2022-11-22
73624,1756,402,Azure,7.18,True,5.11,2022-09-03
73625,1756,119,Data Analytics,3.5,False,7.91,2024-01-14
73626,1756,286,Data Analytics,9.46,False,4.07,2023-03-02
73627,1756,336,Angular,7.47,False,6.24,2023-07-08
73628,1756,18,Angular,4.11,False,7.18,2023-01-04
73629,1756,915,Angular,8.02,False,7.75,2023-03-27
73630,1756,103,Angular,5.42,True,5.32,2023-04-05
73631,1756,168,Angular,6.9,False,9.6,2024-06-22
73632,1756,596,Angular,6.15,False,6.89,2023-01-31
73633,1756,998,Angular,4.33,False,6.56,2024-12-23
73634,1756,815,Angular,3.49,False,9.58,2022-02-14
73635,1756,698,Angular,7.14,True,6.0,2023-07-04
73636,1756,985,SQL,9.96,True,6.81,2023-08-08
73637,1756,366,SQL,3.57,False,6.59,2023-05-12
73638,1756,880,Machine Learning,9.84,True,7.78,2024-01-04
73639,1756,486,Machine Learning,7.01,True,6.67,2024-07-22
73640,1756,458,Machine Learning,4.37,False,9.57,2023-12-16
73641,1756,605,Machine Learning,3.04,False,6.58,2022-03-06
73642,1756,909,Machine Learning,6.23,False,7.75,2024-12-07
73643,1756,248,Machine Learning,8.81,True,9.8,2024-06-07
73644,1756,576,Machine Learning,3.21,False,8.11,2022-11-30
73645,1756,304,Machine Learning,6.72,False,8.87,2022-05-14
73646,1756,735,JavaScript,4.52,True,9.49,2023-04-26
73647,1756,494,JavaScript,9.74,False,6.18,2023-06-28
73648,1756,32,JavaScript,3.78,False,9.51,2022-04-17
73649,1756,183,JavaScript,6.4,False,4.37,2023-05-05
73650,1756,312,JavaScript,8.08,True,6.69,2022-01-27
73651,1756,773,JavaScript,6.76,False,5.06,2022-08-21
73652,1756,247,JavaScript,6.23,False,7.33,2023-05-08
73653,1756,575,JavaScript,8.86,True,4.88,2022-10-08
73654,1756,404,JavaScript,6.73,False,6.16,2023-01-05
73655,1756,247,JavaScript,6.77,False,8.15,2022-04-30
73656,1756,957,JavaScript,6.26,False,5.4,2024-07-21
73657,1756,694,Kubernetes,9.4,False,8.28,2023-06-24
73658,1756,587,Kubernetes,7.36,False,7.76,2023-11-23
73659,1756,99,Kubernetes,7.51,False,7.12,2023-11-10
73660,1756,517,Kubernetes,8.86,False,8.02,2023-09-26
73661,1756,983,Kubernetes,4.68,False,6.79,2022-02-18
73662,1756,326,Kubernetes,7.07,False,6.33,2022-12-19
73663,1756,620,Kubernetes,6.17,False,4.57,2023-11-04
73664,1756,933,Kubernetes,7.63,False,7.98,2022-02-22
73665,1756,328,Kubernetes,6.38,True,9.51,2022-08-06
73666,1756,913,Python,5.79,False,5.67,2024-04-05
73667,1756,238,Python,8.84,False,4.91,2023-09-21
73668,1756,599,Python,3.28,True,4.4,2022-10-10
73669,1756,457,Python,4.26,True,5.26,2024-08-29
73670,1757,548,Excel Avançado,8.78,False,4.79,2024-03-17
73671,1757,869,Excel Avançado,8.6,False,8.96,2024-06-10
73672,1757,491,Excel Avançado,3.92,False,8.69,2024-10-30
73673,1757,688,Excel Avançado,5.73,False,6.69,2024-11-26
73674,1757,871,Excel Avançado,9.86,False,6.15,2024-03-09
73675,1757,21,Excel Avançado,4.53,False,7.62,2024-03-16
73676,1757,271,Excel Avançado,5.86,True,5.74,2024-05-20
73677,1757,902,Excel Avançado,4.07,False,6.72,2024-05-24
73678,1757,880,Excel Avançado,5.39,False,8.9,2024-03-27
73679,1757,56,Excel Avançado,7.85,True,4.14,2024-11-12
73680,1757,405,Excel Avançado,3.04,False,6.18,2024-08-10
73681,1757,832,Java,5.3,True,7.08,2024-03-29
73682,1757,311,Java,4.47,False,9.07,2024-03-04
73683,1757,919,Java,6.85,False,7.22,2024-11-05
73684,1757,474,Java,6.45,False,6.19,2024-07-14
73685,1757,601,Java,5.06,False,6.72,2024-11-29
73686,1757,318,Java,3.95,False,6.98,2024-02-09
73687,1757,196,SQL,8.11,False,7.75,2024-10-31
73688,1757,457,SQL,4.06,False,6.49,2024-10-19
73689,1757,791,SQL,7.64,False,4.9,2024-11-19
73690,1757,570,SQL,6.44,True,6.44,2024-08-26
73691,1757,386,SQL,7.36,False,6.5,2024-04-13
73692,1757,964,SQL,6.31,False,5.21,2024-11-03
73693,1757,319,SQL,5.92,False,8.33,2024-03-23
73694,1757,285,SQL,3.3,False,9.51,2024-05-14
73695,1757,744,SQL,5.98,False,7.42,2024-04-22
73696,1757,799,Marketing Digital,4.74,False,6.94,2024-09-28
73697,1757,26,Marketing Digital,7.79,False,7.57,2024-10-27
73698,1757,459,Negociação,4.23,False,9.08,2024-08-12
73699,1757,799,Negociação,7.29,False,6.85,2024-08-03
73700,1757,846,Node.js,8.74,False,4.43,2024-09-28
73701,1757,331,Node.js,4.34,False,9.62,2024-06-22
73702,1757,372,Node.js,5.23,False,7.05,2024-11-14
73703,1757,972,Node.js,3.41,True,4.75,2024-07-25
73704,1757,302,Node.js,3.71,False,4.23,2024-10-22
73705,1757,319,Node.js,7.84,False,6.28,2024-07-01
73706,1757,280,Node.js,9.49,False,4.19,2024-07-02
73707,1757,38,Node.js,5.29,True,6.52,2024-08-21
73708,1757,482,Node.js,8.55,True,8.73,2024-06-09
73709,1757,884,Node.js,5.41,False,7.34,2024-07-25
73710,1757,771,Vendas,9.6,False,6.07,2024-12-23
73711,1757,500,Vendas,7.52,False,9.53,2024-09-21
73712,1757,386,Vendas,3.29,False,6.65,2024-06-01
73713,1757,425,Vendas,8.97,False,4.47,2024-03-25
73714,1757,923,Vendas,6.25,False,4.84,2024-10-13
73715,1757,667,Vendas,6.35,False,5.28,2024-02-17
73716,1757,412,Vendas,3.31,False,4.74,2024-08-27
73717,1757,431,Vendas,4.26,False,7.51,2024-06-07
73718,1757,787,Vendas,7.24,False,7.13,2024-11-27
73719,1757,78,Vendas,9.09,False,6.27,2024-09-08
73720,1757,870,Vendas,5.13,False,4.53,2024-02-18
73721,1757,703,Vendas,7.73,False,4.68,2024-06-27
73722,1757,825,Power BI,4.38,False,8.41,2024-11-06
73723,1757,934,Power BI,7.78,False,5.08,2024-12-16
73724,1757,660,Power BI,6.77,False,5.88,2024-11-15
73725,1757,670,Power BI,6.0,False,4.9,2024-07-19
73726,1757,472,Power BI,8.17,False,4.99,2024-04-06
73727,1757,809,Power BI,6.15,False,4.33,2024-03-14
73728,1757,568,Power BI,7.86,False,6.16,2024-12-27
73729,1757,158,Power BI,5.03,False,8.06,2024-05-05
73730,1757,364,Power BI,5.41,True,9.68,2024-07-23
73731,1757,402,Power BI,3.93,False,5.26,2024-07-07
73732,1757,606,Power BI,8.6,False,7.65,2024-10-23
73733,1758,914,Power BI,3.69,False,4.69,2024-04-16
73734,1758,158,Power BI,8.03,False,6.31,2023-12-25
73735,1758,149,Power BI,7.46,False,5.43,2023-04-12
73736,1758,463,Power BI,6.31,False,4.17,2022-09-23
73737,1758,482,Vue.js,8.29,False,9.34,2023-04-10
73738,1758,756,Vue.js,6.29,False,8.97,2024-07-06
73739,1758,336,Vue.js,3.2,False,5.84,2024-01-05
73740,1758,886,Vue.js,9.24,False,8.96,2023-12-10
73741,1758,84,Vue.js,6.89,False,4.21,2023-06-17
73742,1758,221,Vue.js,5.55,True,7.87,2023-01-13
73743,1758,261,Vue.js,6.98,False,8.49,2022-06-03
73744,1758,156,Vue.js,8.99,False,7.04,2023-10-29
73745,1758,357,Vue.js,8.54,False,6.56,2024-02-12
73746,1758,301,Vue.js,4.83,False,6.42,2024-07-01
73747,1758,865,C#,4.09,True,5.01,2024-06-17
73748,1758,396,C#,5.73,False,6.73,2023-03-14
73749,1758,646,C#,3.66,False,6.98,2023-02-22
73750,1758,20,C#,5.67,False,8.67,2023-11-10
73751,1758,820,C#,9.34,False,5.39,2023-06-19
73752,1758,400,Tableau,3.51,True,6.88,2022-07-12
73753,1758,353,Tableau,7.18,False,4.47,2023-05-08
73754,1758,913,Tableau,3.32,False,9.78,2022-10-13
73755,1758,780,Tableau,6.64,False,6.72,2023-12-27
73756,1758,595,Tableau,4.97,False,7.58,2024-04-01
73757,1758,647,Tableau,9.9,False,4.02,2024-08-06
73758,1758,672,Tableau,9.66,False,7.18,2023-04-12
73759,1758,949,Python,8.72,False,6.5,2023-05-12
73760,1758,242,Python,8.19,False,6.21,2024-06-15
73761,1758,741,Python,6.25,True,9.16,2022-08-04
73762,1758,884,Python,4.43,False,6.29,2023-07-27
73763,1758,544,Python,5.55,False,6.76,2022-11-03
73764,1758,822,Python,8.8,False,8.14,2022-10-29
73765,1758,348,Python,8.76,False,7.91,2022-06-08
73766,1758,236,Python,5.95,False,7.67,2022-10-14
73767,1758,174,Python,5.78,False,8.28,2024-01-26
73768,1758,21,Python,8.65,False,5.58,2023-02-22
73769,1758,8,Python,9.02,False,7.96,2024-05-02
73770,1758,121,Python,5.42,False,8.59,2024-07-22
73771,1758,312,Excel Avançado,4.37,False,5.45,2023-05-04
73772,1758,690,Excel Avançado,8.07,False,6.02,2024-07-25
73773,1758,40,Excel Avançado,7.67,False,4.8,2022-05-20
73774,1758,589,Excel Avançado,5.87,False,9.73,2022-07-30
73775,1758,70,Excel Avançado,5.49,False,9.81,2022-04-28
73776,1758,436,Excel Avançado,7.15,False,6.37,2022-04-11
73777,1758,603,Excel Avançado,4.37,False,8.29,2024-07-06
73778,1758,203,Excel Avançado,8.33,True,9.18,2024-03-15
73779,1759,819,Git,4.64,False,8.21,2023-07-07
73780,1759,118,Git,4.43,False,9.16,2023-03-12
73781,1759,702,Git,5.4,True,9.48,2023-04-08
73782,1759,228,Git,5.82,True,5.41,2024-03-15
73783,1759,743,Git,9.85,False,9.32,2024-03-30
73784,1759,101,Git,6.62,False,8.98,2024-09-13
73785,1759,858,Git,3.91,True,9.43,2024-05-05
73786,1759,301,Git,6.69,False,5.44,2023-05-09
73787,1759,649,Git,4.8,False,7.18,2023-07-12
73788,1759,434,Git,5.41,False,7.2,2024-08-29
73789,1759,604,Design,4.75,False,9.64,2023-05-16
73790,1759,982,Design,6.76,False,6.82,2024-03-13
73791,1759,172,Design,7.35,True,5.44,2023-07-06
73792,1759,164,Design,8.03,False,4.21,2024-01-24
73793,1759,82,Design,3.35,False,6.6,2024-11-05
73794,1759,989,Design,6.19,True,7.51,2023-08-21
73795,1759,848,Design,5.97,False,6.04,2023-12-28
73796,1759,85,Design,6.66,True,4.75,2023-07-22
73797,1759,569,Design,8.94,False,6.82,2023-02-18
73798,1759,748,AWS,3.16,False,7.09,2024-01-18
73799,1759,899,AWS,7.41,False,5.06,2023-05-27
73800,1759,407,AWS,6.41,False,5.12,2024-11-22
73801,1759,21,AWS,4.02,False,4.02,2024-04-03
73802,1759,863,AWS,6.4,True,9.81,2023-08-04
73803,1759,732,AWS,4.91,False,5.09,2023-07-14
73804,1759,278,AWS,3.75,False,8.08,2024-03-08
73805,1760,575,Java,7.17,False,5.91,2024-12-29
73806,1760,709,Marketing Digital,7.27,True,6.72,2024-12-29
73807,1760,46,Marketing Digital,8.23,False,6.85,2024-12-31
73808,1760,27,Marketing Digital,9.86,False,7.63,2024-12-31
73809,1760,138,Marketing Digital,8.5,True,4.78,2024-12-30
73810,1760,289,Marketing Digital,6.7,False,9.98,2024-12-31
